latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
25.85496,87.64417,331.33,0.54,0.42,2025-06-07,0701,N,nominal,2.0NRT,300.51,3.14,D
25.52072,85.88338,347.96,0.46,0.47,2025-06-07,0701,N,nominal,2.0NRT,304.37,11.44,D
24.49954,81.08714,339.03,0.47,0.64,2025-06-07,0701,N,nominal,2.0NRT,303.89,10.29,D
25.9593,87.27238,330.44,0.56,0.43,2025-06-07,0701,N,low,2.0NRT,300.98,3.33,D
24.59695,80.99509,333.19,0.47,0.64,2025-06-07,0701,N,nominal,2.0NRT,297.68,3.39,D
25.82897,85.58477,333,0.47,0.48,2025-06-07,0701,N,nominal,2.0NRT,302.02,2.42,D
26.30538,87.44208,333.12,0.54,0.42,2025-06-07,0701,N,nominal,2.0NRT,300.02,3.22,D
26.30574,87.44054,331.36,0.54,0.42,2025-06-07,0701,N,nominal,2.0NRT,299.37,4.23,D
28.21743,100.636,344.26,0.59,0.53,2025-06-07,0701,N,nominal,2.0NRT,310.87,23.01,D
26.07127,85.3223,344.64,0.48,0.48,2025-06-07,0701,N,nominal,2.0NRT,302.16,7.64,D
24.60499,78.81247,339.49,0.63,0.72,2025-06-07,0701,N,nominal,2.0NRT,296.06,4.97,D
24.84039,79.64822,334.98,0.56,0.69,2025-06-07,0701,N,nominal,2.0NRT,297.91,7.84,D
24.60183,78.81024,335.74,0.63,0.72,2025-06-07,0701,N,nominal,2.0NRT,296.12,6.38,D
24.83756,79.65134,331.58,0.56,0.69,2025-06-07,0701,N,nominal,2.0NRT,297.81,5.61,D
24.9467,79.78361,333.86,0.55,0.68,2025-06-07,0701,N,nominal,2.0NRT,298.47,9.31,D
24.99395,79.4941,336.68,0.57,0.69,2025-06-07,0701,N,nominal,2.0NRT,298.2,7.7,D
24.98929,79.49241,335.5,0.57,0.69,2025-06-07,0701,N,nominal,2.0NRT,299.22,5.95,D
26.36844,84.87145,346.7,0.5,0.49,2025-06-07,0701,N,nominal,2.0NRT,299.04,3.63,D
26.25509,83.67186,338.94,0.6,0.53,2025-06-07,0701,N,nominal,2.0NRT,300.84,7.51,D
26.54158,84.49805,336.19,0.53,0.5,2025-06-07,0701,N,nominal,2.0NRT,297.65,5.31,D
26.67991,85.00356,352.04,0.49,0.48,2025-06-07,0701,N,nominal,2.0NRT,299.96,5.81,D
25.05684,77.57538,337.28,0.73,0.76,2025-06-07,0659,N,nominal,2.0NRT,298.99,6.21,D
26.39494,83.09885,344.49,0.32,0.55,2025-06-07,0659,N,nominal,2.0NRT,303.05,4.45,D
26.39872,83.09765,350.3,0.32,0.55,2025-06-07,0659,N,nominal,2.0NRT,302.46,5.93,D
25.05486,77.57833,344.45,0.73,0.76,2025-06-07,0659,N,nominal,2.0NRT,299.47,6.65,D
25.86813,80.56828,336.02,0.47,0.64,2025-06-07,0659,N,nominal,2.0NRT,299.36,2.97,D
27.21984,83.92433,331,0.55,0.51,2025-06-07,0659,N,low,2.0NRT,304.24,9.76,D
27.24104,83.88094,330.2,0.55,0.51,2025-06-07,0659,N,low,2.0NRT,303.13,8.65,D
25.80575,77.32857,335.54,0.73,0.76,2025-06-07,0659,N,nominal,2.0NRT,296.42,7.76,D
26.27907,79.08337,335.94,0.56,0.69,2025-06-07,0659,N,nominal,2.0NRT,300.06,4.55,D
27.00729,80.49786,336.7,0.45,0.63,2025-06-07,0659,N,nominal,2.0NRT,299.14,8.66,D
26.45519,78.27721,348.73,0.62,0.71,2025-06-07,0659,N,nominal,2.0NRT,301.63,15.4,D
27.00805,80.49802,334.83,0.44,0.63,2025-06-07,0659,N,nominal,2.0NRT,299.31,8.22,D
26.45477,78.28101,341.71,0.62,0.71,2025-06-07,0659,N,nominal,2.0NRT,302.06,12.93,D
27.65883,81.73857,343.36,0.36,0.58,2025-06-07,0659,N,nominal,2.0NRT,298.64,1.81,D
27.65929,81.50091,340.94,0.38,0.58,2025-06-07,0659,N,nominal,2.0NRT,300.02,2.63,D
27.86504,81.34615,345.64,0.38,0.59,2025-06-07,0659,N,nominal,2.0NRT,298.75,4.89,D
27.86184,81.3466,345.82,0.38,0.59,2025-06-07,0659,N,nominal,2.0NRT,298.37,4.44,D
27.21574,77.70979,332.56,0.64,0.72,2025-06-07,0659,N,nominal,2.0NRT,299.74,3.54,D
29.41751,80.55934,339.77,0.39,0.59,2025-06-07,0659,N,nominal,2.0NRT,294.15,4.93,D
29.41867,80.55898,339.03,0.39,0.59,2025-06-07,0659,N,nominal,2.0NRT,294.72,5.15,D
29.52205,80.86523,344.1,0.37,0.58,2025-06-07,0659,N,nominal,2.0NRT,297.07,6.47,D
29.84389,78.70393,338.43,0.49,0.65,2025-06-07,0701,N,nominal,2.0NRT,297.21,5.95,D
29.84673,78.70378,330.45,0.49,0.65,2025-06-07,0701,N,nominal,2.0NRT,296.28,7.07,D
30.31101,79.02634,351.96,0.46,0.63,2025-06-07,0701,N,nominal,2.0NRT,300.14,8.73,D
30.20483,78.517,337.23,0.49,0.65,2025-06-07,0701,N,nominal,2.0NRT,294.81,5.3,D
29.478,75.57999,346.79,0.74,0.76,2025-06-07,0701,N,nominal,2.0NRT,297.28,6.51,D
30.27782,75.80243,330.17,0.69,0.74,2025-06-07,0701,N,nominal,2.0NRT,295.37,2.3,D
30.99739,74.92155,332.13,0.74,0.76,2025-06-07,0701,N,nominal,2.0NRT,295.54,2.85,D
31.00215,74.91917,330.97,0.74,0.76,2025-06-07,0701,N,nominal,2.0NRT,295.18,3.96,D
37.02608,80.93064,350.14,0.5,0.49,2025-06-07,0701,N,nominal,2.0NRT,319.12,14.04,D
37.02443,80.93454,354.28,0.5,0.49,2025-06-07,0701,N,nominal,2.0NRT,318.47,12.19,D
6.33746,81.34775,338.06,0.39,0.59,2025-06-07,0835,N,nominal,2.0NRT,294.7,4.47,D
6.33708,81.34814,336.17,0.39,0.59,2025-06-07,0835,N,nominal,2.0NRT,294.16,4.17,D
7.82443,80.86931,336.37,0.38,0.59,2025-06-07,0837,N,nominal,2.0NRT,295.32,2.39,D
8.20307,79.87127,330.4,0.33,0.55,2025-06-07,0837,N,nominal,2.0NRT,294.63,2.8,D
8.50072,77.90491,344.94,0.49,0.49,2025-06-07,0837,N,nominal,2.0NRT,306.32,15.34,D
8.91122,80.48193,332.93,0.37,0.58,2025-06-07,0837,N,nominal,2.0NRT,292.54,2.76,D
8.73164,77.95853,354.77,0.5,0.49,2025-06-07,0837,N,nominal,2.0NRT,308.73,6.25,D
8.73101,77.95397,334.49,0.5,0.49,2025-06-07,0837,N,low,2.0NRT,307.33,3.64,D
8.73615,77.95792,339.57,0.5,0.49,2025-06-07,0837,N,nominal,2.0NRT,304.47,6.25,D
8.80359,78.00266,350.47,0.5,0.49,2025-06-07,0837,N,nominal,2.0NRT,306.86,6.9,D
8.80297,77.99805,341.61,0.5,0.49,2025-06-07,0837,N,nominal,2.0NRT,306.1,6.9,D
8.88848,78.04753,333.76,0.51,0.49,2025-06-07,0837,N,nominal,2.0NRT,303,5.22,D
8.88884,78.04836,338.97,0.51,0.49,2025-06-07,0837,N,nominal,2.0NRT,303.34,6.28,D
9.03929,77.75563,331.59,0.49,0.48,2025-06-07,0837,N,low,2.0NRT,302.79,2.14,D
9.15874,78.40112,331.76,0.54,0.51,2025-06-07,0837,N,nominal,2.0NRT,299.11,1.46,D
9.16424,77.91899,336.6,0.5,0.49,2025-06-07,0837,N,nominal,2.0NRT,303.27,11.73,D
9.27592,77.91611,331.88,0.5,0.49,2025-06-07,0837,N,nominal,2.0NRT,301.06,8.5,D
9.40141,78.7259,343.21,0.57,0.52,2025-06-07,0837,N,nominal,2.0NRT,296.28,10.89,D
9.40007,78.72308,344.35,0.57,0.52,2025-06-07,0837,N,nominal,2.0NRT,296.73,9.76,D
9.42276,78.67202,334.85,0.57,0.52,2025-06-07,0837,N,nominal,2.0NRT,296.65,6.16,D
9.50335,78.04517,344.05,0.52,0.5,2025-06-07,0837,N,nominal,2.0NRT,302.51,15.37,D
10.64505,77.42087,336.77,0.49,0.48,2025-06-07,0835,N,nominal,2.0NRT,300.37,4.61,D
12.11749,79.36991,330.97,0.34,0.56,2025-06-07,0835,N,nominal,2.0NRT,293.39,1.71,D
11.94179,76.93034,330.33,0.47,0.48,2025-06-07,0835,N,nominal,2.0NRT,296.88,4.39,D
12.69232,80.09033,332.54,0.39,0.6,2025-06-07,0835,N,nominal,2.0NRT,292.53,3.68,D
12.76243,78.85068,331.58,0.32,0.55,2025-06-07,0835,N,nominal,2.0NRT,294.26,1.46,D
13.19287,79.93452,367,0.39,0.59,2025-06-07,0835,N,high,2.0NRT,293.97,11.55,D
12.84016,75.97857,342.81,0.42,0.45,2025-06-07,0835,N,nominal,2.0NRT,298.91,4.3,D
13.50521,76.14434,335.23,0.44,0.46,2025-06-07,0837,N,nominal,2.0NRT,298.34,4.45,D
14.09328,77.72236,336.5,0.57,0.52,2025-06-07,0837,N,nominal,2.0NRT,295.24,5.71,D
14.09765,77.71948,340.9,0.57,0.52,2025-06-07,0837,N,nominal,2.0NRT,294.98,4.84,D
15.0315,78.84338,332.09,0.35,0.57,2025-06-07,0837,N,nominal,2.0NRT,296.08,2.1,D
15.18163,76.66767,335.35,0.5,0.49,2025-06-07,0837,N,nominal,2.0NRT,299.33,4.76,D
15.59135,79.69907,330.84,0.4,0.6,2025-06-07,0837,N,nominal,2.0NRT,293.32,2.76,D
15.33826,76.27892,330.27,0.48,0.48,2025-06-07,0837,N,nominal,2.0NRT,300.19,3.12,D
15.39036,76.62639,331.16,0.5,0.49,2025-06-07,0837,N,nominal,2.0NRT,299.76,3.09,D
15.79248,79.79298,338.02,0.41,0.61,2025-06-07,0837,N,nominal,2.0NRT,296.8,4.08,D
16.14493,78.13867,354.59,0.32,0.55,2025-06-07,0837,N,nominal,2.0NRT,296.37,6.91,D
15.97835,74.08366,331.03,0.53,0.42,2025-06-07,0837,N,nominal,2.0NRT,296.26,2.86,D
15.97988,74.08582,335.13,0.53,0.42,2025-06-07,0837,N,nominal,2.0NRT,295.79,6.18,D
16.67594,76.57775,332.45,0.52,0.5,2025-06-07,0837,N,nominal,2.0NRT,298.8,1.75,D
17.4215,79.7478,333.55,0.43,0.62,2025-06-07,0837,N,nominal,2.0NRT,297.85,3.37,D
17.9712,78.11298,334.56,0.34,0.56,2025-06-07,0837,N,nominal,2.0NRT,299.65,0.55,D
18.35139,80.19891,338.47,0.47,0.64,2025-06-07,0837,N,nominal,2.0NRT,297.71,4.62,D
17.95265,76.15319,338.87,0.5,0.49,2025-06-07,0837,N,nominal,2.0NRT,297.43,8.09,D
17.95375,76.15615,342.01,0.51,0.49,2025-06-07,0837,N,nominal,2.0NRT,297.36,4.31,D
18.32982,79.05143,339,0.39,0.6,2025-06-07,0837,N,nominal,2.0NRT,298.23,2.7,D
18.39454,78.98252,331.33,0.39,0.59,2025-06-07,0837,N,low,2.0NRT,301.73,2.49,D
18.47321,79.31188,330.84,0.41,0.61,2025-06-07,0837,N,low,2.0NRT,301.13,2.01,D
18.73613,79.53518,334.25,0.43,0.62,2025-06-07,0837,N,nominal,2.0NRT,302.47,4.64,D
18.7374,79.53548,332.09,0.43,0.62,2025-06-07,0837,N,nominal,2.0NRT,301.15,3.18,D
18.81274,78.66137,337.82,0.38,0.59,2025-06-07,0837,N,nominal,2.0NRT,298.1,3.14,D
19.18426,81.16145,341.75,0.55,0.68,2025-06-07,0837,N,nominal,2.0NRT,293.36,9.75,D
19.18597,81.1627,333.92,0.56,0.68,2025-06-07,0837,N,nominal,2.0NRT,292.98,9.21,D
19.21891,81.17138,339.93,0.56,0.69,2025-06-07,0837,N,nominal,2.0NRT,293.14,7.4,D
18.69047,74.31229,332.58,0.4,0.44,2025-06-07,0837,N,nominal,2.0NRT,293.56,1.42,D
18.6898,74.31286,333.48,0.4,0.44,2025-06-07,0837,N,nominal,2.0NRT,293.87,2.87,D
19.5164,74.74155,330.1,0.43,0.46,2025-06-07,0837,N,nominal,2.0NRT,296.98,1.31,D
19.87877,74.15916,335.95,0.4,0.44,2025-06-07,0837,N,nominal,2.0NRT,301.72,3.14,D
20.80897,75.25156,337.41,0.48,0.48,2025-06-07,0839,N,nominal,2.0NRT,299.94,3.36,D
21.77235,82.55661,332.81,0.72,0.76,2025-06-07,0839,N,nominal,2.0NRT,297.05,3.68,D
20.73219,70.91526,335.73,0.43,0.38,2025-06-07,0839,N,nominal,2.0NRT,301.48,3.98,D
21.30276,75.01913,333.37,0.47,0.48,2025-06-07,0839,N,nominal,2.0NRT,299.38,2.99,D
21.28345,74.66415,333.3,0.45,0.47,2025-06-07,0839,N,nominal,2.0NRT,299.46,2.05,D
21.10569,72.64945,338.69,0.51,0.41,2025-06-07,0839,N,nominal,2.0NRT,302.9,14.93,D
21.10506,72.6445,335.3,0.51,0.41,2025-06-07,0839,N,nominal,2.0NRT,304.53,14.93,D
21.1038,72.63462,338.26,0.51,0.41,2025-06-07,0839,N,nominal,2.0NRT,303.35,7.9,D
21.3948,73.98431,331.18,0.41,0.45,2025-06-07,0839,N,nominal,2.0NRT,294.17,1.2,D
21.28357,72.71252,341.64,0.52,0.41,2025-06-07,0839,N,nominal,2.0NRT,304.23,4.54,D
21.2851,72.70904,337.48,0.52,0.41,2025-06-07,0839,N,nominal,2.0NRT,302.82,1.88,D
18.17394,55.24752,335.2,0.68,0.74,2025-06-07,0839,N,low,2.0NRT,307.79,1.2,D
21.50426,73.93715,330.13,0.41,0.45,2025-06-07,0839,N,nominal,2.0NRT,293.24,1.96,D
21.33971,70.7935,336.56,0.43,0.38,2025-06-07,0839,N,nominal,2.0NRT,305.64,5.1,D
21.46608,71.59835,338.79,0.46,0.39,2025-06-07,0839,N,nominal,2.0NRT,305.9,10,D
21.37716,70.87656,347.35,0.43,0.38,2025-06-07,0839,N,nominal,2.0NRT,304.58,10.39,D
21.2772,70.15303,336.63,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,307.08,2.16,D
21.42112,70.78139,342.98,0.43,0.38,2025-06-07,0839,N,nominal,2.0NRT,310.96,9.04,D
21.42719,70.50655,343.54,0.42,0.38,2025-06-07,0839,N,nominal,2.0NRT,305.26,7.39,D
21.40338,70.20917,341.91,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,307.46,3.31,D
22.344,76.86462,331.04,0.32,0.54,2025-06-07,0839,N,nominal,2.0NRT,300.77,2.22,D
21.78857,72.04871,343.26,0.49,0.4,2025-06-07,0839,N,nominal,2.0NRT,312.92,14.2,D
22.36981,77.07088,331.73,0.33,0.55,2025-06-07,0839,N,nominal,2.0NRT,301.64,1.03,D
22.00973,73.51608,338.02,0.39,0.44,2025-06-07,0839,N,nominal,2.0NRT,302.71,1.58,D
22.01908,73.35344,335.48,0.38,0.43,2025-06-07,0839,N,nominal,2.0NRT,304.79,2.96,D
22.44174,77.26002,332.04,0.34,0.56,2025-06-07,0839,N,nominal,2.0NRT,300.85,2.1,D
22.5218,77.32622,336.21,0.34,0.56,2025-06-07,0839,N,nominal,2.0NRT,299.75,2.44,D
21.73827,70.06374,338.66,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,309.39,4.17,D
21.90337,70.27251,340.14,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,308.29,9.54,D
21.99268,70.80624,337.3,0.43,0.38,2025-06-07,0839,N,low,2.0NRT,308.95,4.33,D
22.44918,73.40463,334.7,0.39,0.44,2025-06-07,0839,N,low,2.0NRT,306.39,2.28,D
23.21183,79.97354,332.1,0.51,0.66,2025-06-07,0839,N,nominal,2.0NRT,300.06,3.59,D
22.36523,69.79473,341.73,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,309.51,8.34,D
22.47097,70.42088,341.64,0.42,0.38,2025-06-07,0839,N,nominal,2.0NRT,308.93,7.6,D
22.48086,70.22466,338.09,0.42,0.37,2025-06-07,0839,N,low,2.0NRT,309.4,8.13,D
22.84315,72.28707,337.06,0.51,0.41,2025-06-07,0839,N,low,2.0NRT,309.15,7.09,D
22.418,69.04218,339.52,0.39,0.36,2025-06-07,0839,N,low,2.0NRT,311.23,3.46,D
22.41745,69.0384,337.19,0.39,0.36,2025-06-07,0839,N,low,2.0NRT,310.23,3.46,D
22.89597,71.12283,338.98,0.45,0.39,2025-06-07,0839,N,low,2.0NRT,311.63,10.43,D
23.06742,72.23849,340.07,0.51,0.41,2025-06-07,0839,N,nominal,2.0NRT,309.23,3.71,D
23.28473,73.32497,334.7,0.39,0.44,2025-06-07,0839,N,low,2.0NRT,308.72,3.5,D
22.94396,70.56245,340.09,0.43,0.38,2025-06-07,0839,N,low,2.0NRT,312.03,5.28,D
22.84105,69.71061,337.93,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,311.11,7.35,D
23.26925,72.34132,338.07,0.52,0.42,2025-06-07,0839,N,low,2.0NRT,308.62,9.33,D
23.53539,74.46471,336.76,0.47,0.47,2025-06-07,0839,N,low,2.0NRT,307.97,5.59,D
23.44596,72.7066,338.48,0.55,0.43,2025-06-07,0839,N,low,2.0NRT,309.39,3.94,D
23.11174,70.08042,344.82,0.42,0.37,2025-06-07,0839,N,low,2.0NRT,316.77,6.18,D
23.11118,70.07635,352.55,0.42,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.31,6.18,D
23.11407,70.07173,342.8,0.42,0.37,2025-06-07,0839,N,low,2.0NRT,316.54,6.04,D
23.1135,70.06766,351.05,0.42,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.81,6.04,D
23.81846,75.89532,337.77,0.58,0.52,2025-06-07,0839,N,nominal,2.0NRT,307.11,8.3,D
23.2348,70.7224,342.07,0.44,0.38,2025-06-07,0839,N,low,2.0NRT,313.19,8.64,D
23.18854,70.20184,344.14,0.42,0.38,2025-06-07,0839,N,low,2.0NRT,317.88,12.96,D
23.25149,70.23444,347.55,0.42,0.38,2025-06-07,0839,N,nominal,2.0NRT,316.78,13.53,D
23.69285,73.46972,336.83,0.41,0.45,2025-06-07,0839,N,nominal,2.0NRT,310,1.82,D
23.35777,70.6206,341.41,0.44,0.38,2025-06-07,0839,N,low,2.0NRT,312.77,1.47,D
23.40517,70.73689,340.65,0.44,0.39,2025-06-07,0839,N,nominal,2.0NRT,310.12,10.74,D
23.94987,74.55284,337.47,0.48,0.48,2025-06-07,0839,N,low,2.0NRT,311.11,5.29,D
23.55669,70.90269,343.31,0.45,0.39,2025-06-07,0839,N,low,2.0NRT,317.76,2.11,D
21.30264,57.79983,341.54,0.41,0.6,2025-06-07,0839,N,nominal,2.0NRT,305.56,1.25,D
23.53597,70.42565,345.33,0.43,0.38,2025-06-07,0839,N,low,2.0NRT,316.82,3.09,D
21.30103,57.79968,340.61,0.41,0.6,2025-06-07,0839,N,nominal,2.0NRT,304.96,1.51,D
21.31254,57.74757,338.72,0.41,0.61,2025-06-07,0839,N,nominal,2.0NRT,305.4,2.42,D
23.46715,69.50819,346.33,0.4,0.37,2025-06-07,0839,N,low,2.0NRT,318.89,9.34,D
24.3553,77.13705,338.55,0.35,0.57,2025-06-07,0839,N,nominal,2.0NRT,306.78,4.25,D
23.79304,71.09238,347.31,0.46,0.39,2025-06-07,0839,N,low,2.0NRT,318.42,3.57,D
24.78002,79.96497,336.28,0.53,0.67,2025-06-07,0839,N,nominal,2.0NRT,299.96,6.33,D
24.53067,76.79793,335.69,0.33,0.56,2025-06-07,0839,N,low,2.0NRT,305.75,2.43,D
24.62279,77.11047,339.12,0.35,0.57,2025-06-07,0839,N,nominal,2.0NRT,305.67,6.6,D
24.62246,77.10697,347.26,0.35,0.57,2025-06-07,0839,N,nominal,2.0NRT,305.93,5.17,D
24.62774,77.1064,348.6,0.35,0.57,2025-06-07,0839,N,nominal,2.0NRT,306.29,6.37,D
24.6272,77.10729,367,0.35,0.57,2025-06-07,0839,N,high,2.0NRT,307.46,9.31,D
24.78405,77.20789,338.37,0.36,0.57,2025-06-07,0839,N,nominal,2.0NRT,304.61,1.67,D
24.02549,69.46607,343.42,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.15,2.94,D
24.02493,69.46209,348.1,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.28,2.94,D
24.02437,69.4581,343.17,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,314.89,6.14,D
24.02889,69.4655,340.37,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.14,3.81,D
24.02833,69.46152,351.12,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.64,3.81,D
24.02777,69.45753,354.65,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,317.23,4.09,D
24.02721,69.45354,349.6,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.84,4.09,D
24.02665,69.44957,341.02,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.85,3.74,D
24.03117,69.45696,350.1,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.46,4.09,D
24.03005,69.44901,345.87,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.54,3.74,D
24.03401,69.45242,342.76,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,314.88,3.41,D
24.03345,69.44843,346.92,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.39,2.7,D
24.03289,69.44446,350.62,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.4,2.7,D
24.03233,69.44047,342.36,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.21,3.73,D
24.03797,69.45583,342.19,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,314.66,3.41,D
24.03685,69.44787,343.85,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.23,2.7,D
24.03629,69.44389,344.12,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.59,2.7,D
24.03572,69.43991,343.6,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.19,3.73,D
24.03741,69.45185,356.77,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.39,3.41,D
24.04081,69.45129,341.14,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,314.94,4.33,D
25.15337,79.49417,338.07,0.5,0.66,2025-06-07,0839,N,nominal,2.0NRT,300.19,4.54,D
24.07141,69.42183,355.04,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,317.77,10.81,D
24.07085,69.41785,351.23,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,317.19,10.75,D
24.06974,69.40988,348.88,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.83,4.89,D
24.06919,69.40591,347.23,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.1,4.89,D
24.07702,69.4372,345.79,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,316.38,6.14,D
24.07647,69.43321,350.7,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.67,4.35,D
24.0748,69.42126,351.98,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.01,6.54,D
24.07425,69.41728,350.76,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.35,4.36,D
24.07369,69.4133,352.97,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,317.15,4.36,D
24.07314,69.40932,347.11,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.58,4.2,D
24.07258,69.40534,350.63,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.78,4.2,D
24.07203,69.40137,345.96,0.4,0.37,2025-06-07,0839,N,low,2.0NRT,316.44,3.61,D
24.07148,69.39738,345.54,0.4,0.37,2025-06-07,0839,N,low,2.0NRT,316.28,3.61,D
24.08042,69.43664,347.31,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.32,6.14,D
24.07987,69.43264,351.82,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.58,4.35,D
24.07931,69.42866,344.38,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,316.14,4.35,D
24.0782,69.4207,346.01,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.45,6.54,D
24.07765,69.41672,351.35,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.4,4.36,D
24.07709,69.41273,350.9,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.83,4.36,D
24.07654,69.40876,354.22,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.61,4.2,D
24.07598,69.40478,351.75,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.66,4.2,D
24.07543,69.4008,347.82,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.88,3.61,D
24.07487,69.39683,349.71,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,317.13,3.61,D
24.08382,69.43607,347.47,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.08,11.6,D
24.08327,69.43208,352.78,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.09,3.53,D
24.08271,69.42809,343.26,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.59,3.53,D
24.0816,69.42013,352.1,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.7,13.82,D
24.08104,69.41615,353.26,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.94,3.99,D
24.08049,69.41216,345.31,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,316.39,3.99,D
24.07993,69.40819,354.51,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.18,3.98,D
24.07938,69.40421,348.91,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.48,3.98,D
24.07882,69.40023,350.82,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.53,3.83,D
24.07827,69.39626,347.75,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.26,3.83,D
24.08667,69.43152,342.4,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.14,3.53,D
24.08611,69.42753,343.26,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.97,3.53,D
24.08444,69.41558,347.36,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,316.9,3.99,D
24.08389,69.4116,344.99,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.33,3.99,D
24.08333,69.40762,345.41,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,314.12,3.98,D
24.08277,69.40364,343.46,0.4,0.37,2025-06-07,0839,N,low,2.0NRT,315.16,3.98,D
24.08222,69.39967,349.33,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.05,3.83,D
24.08166,69.39569,344.57,0.4,0.37,2025-06-07,0839,N,low,2.0NRT,314.78,3.83,D
24.08111,69.39172,342.32,0.4,0.37,2025-06-07,0839,N,low,2.0NRT,314.75,7.86,D
24.10008,69.50284,343.16,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,317,3.92,D
24.09118,69.43893,341.89,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,315.1,7.44,D
24.08784,69.41502,342.27,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,314.87,5.02,D
24.08673,69.40706,347.61,0.41,0.37,2025-06-07,0839,N,nominal,2.0NRT,314.87,4.58,D
24.08617,69.40308,346.42,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,315.15,4.58,D
24.08561,69.3991,344.78,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,314.36,3.6,D
24.08506,69.39513,344.38,0.4,0.37,2025-06-07,0839,N,low,2.0NRT,314.55,3.6,D
24.0845,69.39115,349.24,0.4,0.37,2025-06-07,0839,N,nominal,2.0NRT,314.68,3.95,D
24.09124,69.41445,342.83,0.41,0.37,2025-06-07,0839,N,low,2.0NRT,313.71,5.02,D
